time,signal_time,cycle,gross_mult,realized_gross_mult,net_mult,pnl
2026-05-27 09:30:00+00:00,2026-05-27 09:25:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@okx -> USDT@okx,1.0006875552499754,1.0002942618930848,1.0002942618930848,0.29433414301342475
2026-05-27 09:35:00+00:00,2026-05-27 09:30:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.000427259132664,1.0004262574595055,1.0004262574595055,0.4263746644309818
2026-05-27 09:40:00+00:00,2026-05-27 09:35:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0004583651642474,1.0004585753592172,1.0004585753592172,0.45872100285291406
2026-05-27 09:45:00+00:00,2026-05-27 09:40:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008350730688935,1.000417536534447,1.000417536534447,0.41768829742061037
2026-05-27 09:50:00+00:00,2026-05-27 09:45:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0004586454670539,1.0004588559192416,1.0004588559192416,0.4590418665426747
2026-05-27 09:55:00+00:00,2026-05-27 09:50:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.0005347021708906,1.0004277159965782,1.0004277159965782,0.42790895865614853
2026-05-27 10:00:00+00:00,2026-05-27 09:55:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@okx -> USDT@okx,1.0005887547836327,1.0002946086614946,1.0002946086614946,0.29475417938734716
2026-05-27 10:05:00+00:00,2026-05-27 10:00:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.0006420545746388,1.0003207184092366,1.0003207184092366,0.3208862769890599
2026-05-27 10:10:00+00:00,2026-05-27 10:05:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.000417536534447,1.000417014178482,1.000417014178482,0.4172458299748571
2026-05-27 10:15:00+00:00,2026-05-27 10:10:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.000611714329408,1.0006107802717972,1.0006107802717972,0.6111450449611586
2026-05-27 10:20:00+00:00,2026-05-27 10:15:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0006107802717972,1.0001526484506182,1.0001526484506182,0.1527489451026312
2026-05-27 10:25:00+00:00,2026-05-27 10:20:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.000545791944111,1.0002180787264203,1.0002180787264203,0.21822562736062232
2026-05-27 10:30:00+00:00,2026-05-27 10:25:00+00:00,USDT@binance -> AVAX@binance -> AVAX@okx -> USDT@okx,1.000872885979269,1.0006554511688879,1.0006554511688879,0.6559069937673686
2026-05-27 10:35:00+00:00,2026-05-27 10:30:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.000764776575986,1.0005459707359687,1.0005459707359687,0.5463862347260281
2026-05-27 10:40:00+00:00,2026-05-27 10:35:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.0006417798695049,1.0002139266231682,1.0002139266231682,0.21410111587274486
2026-05-27 10:45:00+00:00,2026-05-27 10:40:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0006108735491754,1.0004581551618816,1.0004581551618816,0.4585386726905448
2026-05-27 10:50:00+00:00,2026-05-27 10:45:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@okx -> USDT@okx,1.000491980714356,1.0002948982601003,1.0002948982601003,0.29515863465831954
2026-05-27 10:55:00+00:00,2026-05-27 10:50:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.000458225141286,1.000458435207824,1.000458435207824,0.45885350519096346
2026-05-27 11:00:00+00:00,2026-05-27 10:55:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@okx -> USDT@okx,1.0004917387883556,1.0004908698213233,1.0004908698213233,0.4913402372570088
2026-05-27 11:05:00+00:00,2026-05-27 11:00:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.0006536659766858,1.0004356823875395,1.0004356823875395,0.43612132245465335
2026-05-27 11:10:00+00:00,2026-05-27 11:05:00+00:00,USDT@binance -> AVAX@binance -> AVAX@okx -> USDT@okx,1.0004356823875395,1.000108920596885,1.000108920596885,0.10903508087319451
2026-05-27 11:15:00+00:00,2026-05-27 11:10:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.000833680700292,1.0,1.0,0.0
2026-05-27 11:20:00+00:00,2026-05-27 11:15:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0004580152671756,1.0004579453518545,1.0004579453518545,0.45843168111914845
2026-05-27 11:25:00+00:00,2026-05-27 11:20:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008329862557268,1.0008333333333335,1.0008333333333335,0.8342565201437458
2026-05-27 11:30:00+00:00,2026-05-27 11:25:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008333333333335,1.0,1.0,0.0
2026-05-27 11:35:00+00:00,2026-05-27 11:30:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.0010686044026502,1.000746985380429,1.000746985380429,0.747875226632174
2026-05-27 11:40:00+00:00,2026-05-27 11:35:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.000746985380429,1.000640546599765,1.000640546599765,0.6413575556827862
2026-05-27 11:45:00+00:00,2026-05-27 11:40:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.000640546599765,1.000534188034188,1.000534188034188,0.5348985967428317
2026-05-27 11:50:00+00:00,2026-05-27 11:45:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008347245409015,1.0008347245409015,1.0008347245409015,0.835879518332433
2026-05-27 11:55:00+00:00,2026-05-27 11:50:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008347245409015,1.0008347245409015,1.0008347245409015,0.8359492912471518
2026-05-27 12:00:00+00:00,2026-05-27 11:55:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008347245409015,1.000836470096194,1.000836470096194,0.8377673323656885
2026-05-27 12:05:00+00:00,2026-05-27 12:00:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.000836470096194,0.9999999999999999,0.9999999999999999,-1.112037820246107e-13
2026-05-27 12:10:00+00:00,2026-05-27 12:05:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.000418410041841,0.9999999999999999,0.9999999999999999,-1.112037820246107e-13
2026-05-27 12:15:00+00:00,2026-05-27 12:10:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.0012836970474965,1.0008509733007127,1.0008509733007127,0.8523643208820135
2026-05-27 12:20:00+00:00,2026-05-27 12:15:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.0008509733007127,1.0006364697146495,1.0006364697146495,0.6375643528218828
2026-05-27 12:25:00+00:00,2026-05-27 12:20:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0008322929671245,1.0,1.0,0.0
2026-05-27 12:30:00+00:00,2026-05-27 12:25:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.0006355258976802,1.0005309546564725,1.0005309546564725,0.5319016753977143
2026-05-27 12:35:00+00:00,2026-05-27 12:30:00+00:00,USDT@okx -> ADA@okx -> ADA@bybit -> USDT@bybit,1.0008333333333335,1.0,1.0,0.0
2026-05-27 12:40:00+00:00,2026-05-27 12:35:00+00:00,USDT@binance -> LTC@binance -> LTC@okx -> USDT@okx,1.0007620499142693,1.0003810975609755,1.0003810975609755,0.38179756311396196
2026-05-27 12:45:00+00:00,2026-05-27 12:40:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.0009535918626826,1.0006363347120586,1.0006363347120586,0.6375278303326485
2026-05-27 12:50:00+00:00,2026-05-27 12:45:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0007623113279462,1.0001524390243903,1.0001524390243903,0.15273456374256958
2026-05-27 12:55:00+00:00,2026-05-27 12:50:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.0007607041947402,1.0002176752285588,1.0002176752285588,0.2181005684819339
2026-05-27 13:00:00+00:00,2026-05-27 12:55:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004163197335554,1.0,1.0,0.0
2026-05-27 13:05:00+00:00,2026-05-27 13:00:00+00:00,USDT@binance -> AVAX@binance -> AVAX@okx -> USDT@okx,1.0004361098996946,1.0004366335552886,1.0004366335552886,0.43749626532629515
2026-05-27 13:10:00+00:00,2026-05-27 13:05:00+00:00,USDT@binance -> AVAX@binance -> AVAX@okx -> USDT@okx,1.0004366335552886,1.0002183882943876,1.0002183882943876,0.21882934511710206
2026-05-27 13:15:00+00:00,2026-05-27 13:10:00+00:00,USDT@bybit -> LTC@bybit -> LTC@binance -> USDT@binance,1.0007645259938838,1.0,1.0,0.0
2026-05-27 13:20:00+00:00,2026-05-27 13:15:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.0005331058748268,1.0001066325442525,1.0001066325442525,0.10685022971045584
2026-05-27 13:25:00+00:00,2026-05-27 13:20:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.000533390228291,1.0005344164172725,1.0005344164172725,0.5355131141771078
2026-05-27 13:30:00+00:00,2026-05-27 13:25:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.0005344164172725,1.0001069976460517,1.0001069976460517,0.10722294998487492
2026-05-27 13:35:00+00:00,2026-05-27 13:30:00+00:00,USDT@binance -> DOGE@binance -> DOGE@okx -> USDT@okx,1.0002955373854794,1.0004950985246064,1.0004950985246064,0.4961463574880381
2026-05-27 13:40:00+00:00,2026-05-27 13:35:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.0009675338636852,1.0001077702338614,1.0001077702338614,0.10800366715059678
2026-05-27 13:45:00+00:00,2026-05-27 13:40:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004206983592765,0.9999999999999999,0.9999999999999999,-1.1126397890324499e-13
2026-05-27 13:50:00+00:00,2026-05-27 13:45:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0004609002919036,1.0003067484662578,1.0003067484662578,0.3074162048641665
2026-05-27 13:55:00+00:00,2026-05-27 13:50:00+00:00,USDT@binance -> BNB@binance -> BNB@okx -> USDT@okx,1.0004295005522152,1.0001072912036542,1.0001072912036542,0.10752805644052944
2026-05-27 14:00:00+00:00,2026-05-27 13:55:00+00:00,USDT@binance -> LINK@binance -> LINK@bybit -> USDT@bybit,1.0003217158176942,1.0005336179295625,1.0005336179295625,0.5348016661062578
2026-05-27 14:05:00+00:00,2026-05-27 14:00:00+00:00,USDT@binance -> LINK@binance -> LINK@bybit -> USDT@bybit,1.0005336179295625,1.0001070778455938,1.0001070778455938,0.10732110530574254
2026-05-27 14:10:00+00:00,2026-05-27 14:05:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.000836470096194,1.0004185851820846,1.0004185851820846,0.41954061722904923
2026-05-27 14:15:00+00:00,2026-05-27 14:10:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004185851820846,1.0004178854993733,1.0004178854993733,0.4188568694617886
2026-05-27 14:20:00+00:00,2026-05-27 14:15:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004178854993733,1.0004194630872483,1.0004194630872483,0.4204556939214132
2026-05-27 14:25:00+00:00,2026-05-27 14:20:00+00:00,USDT@bybit -> ADA@bybit -> ADA@okx -> USDT@okx,1.0008389261744968,0.9999999999999999,0.9999999999999999,-1.1128969078268534e-13
2026-05-27 14:30:00+00:00,2026-05-27 14:25:00+00:00,USDT@bybit -> LINK@bybit -> LINK@binance -> USDT@binance,1.0004298302170644,1.00010718113612,1.00010718113612,0.10743927329875534
2026-05-27 14:35:00+00:00,2026-05-27 14:30:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.000418060200669,0.9999999999999999,0.9999999999999999,-1.1129088359823499e-13
2026-05-27 14:40:00+00:00,2026-05-27 14:35:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.000418410041841,1.0,1.0,0.0
2026-05-27 14:45:00+00:00,2026-05-27 14:40:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@okx -> USDT@okx,1.0005927096710463,1.0002956830277943,1.0002956830277943,0.2963983334729951
2026-05-27 14:50:00+00:00,2026-05-27 14:45:00+00:00,USDT@okx -> LTC@okx -> LTC@binance -> USDT@binance,1.0003829950210648,1.0,1.0,0.0
2026-05-27 14:55:00+00:00,2026-05-27 14:50:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0004164931278634,0.9995833333333334,0.9995833333333334,-0.41768700151613564
2026-05-27 15:00:00+00:00,2026-05-27 14:55:00+00:00,USDT@binance -> BNB@binance -> BNB@okx -> USDT@okx,1.000428056014187,1.000366826643842,1.000366826643842,0.36770960839007877
2026-05-27 15:05:00+00:00,2026-05-27 15:00:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.000519671078776,0.9997708699304974,0.9997708699304974,-0.22969001891825647
2026-05-27 15:10:00+00:00,2026-05-27 15:05:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.000305576776165,0.9998472116119175,0.9998472116119175,-0.1531582638499252
2026-05-27 15:15:00+00:00,2026-05-27 15:10:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.0003185727938835,1.00010593220339,1.00010593220339,0.1061870255374362
2026-05-27 15:20:00+00:00,2026-05-27 15:15:00+00:00,USDT@binance -> LTC@binance -> LTC@okx -> USDT@okx,1.0005691519635744,1.000189429816253,1.000189429816253,0.189887505166421
2026-05-27 15:25:00+00:00,2026-05-27 15:20:00+00:00,USDT@bybit -> XRP@bybit -> XRP@binance -> USDT@binance,1.0005223880597014,1.0,1.0,0.0
2026-05-27 15:30:00+00:00,2026-05-27 15:25:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@binance -> USDT@binance,1.0004877572919715,1.0001943445729278,1.0001943445729278,0.1948178269408564
2026-05-27 15:35:00+00:00,2026-05-27 15:30:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004125412541254,1.000412881915772,1.000412881915772,0.41389537997807796
2026-05-27 15:40:00+00:00,2026-05-27 15:35:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.000412881915772,1.0004139072847682,1.0004139072847682,0.4149403972868297
2026-05-27 15:45:00+00:00,2026-05-27 15:40:00+00:00,USDT@bybit -> LINK@bybit -> LINK@binance -> USDT@binance,1.0007428632070465,0.9997881131475791,0.9997881131475791,-0.21242451401318047
2026-05-27 15:50:00+00:00,2026-05-27 15:45:00+00:00,USDT@binance -> AVAX@binance -> AVAX@bybit -> USDT@bybit,1.0004328067517851,1.0,1.0,0.0
2026-05-27 15:55:00+00:00,2026-05-27 15:50:00+00:00,USDT@binance -> AVAX@binance -> AVAX@okx -> USDT@okx,1.0003251327625446,0.9998917983120535,0.9998917983120535,-0.10847395059883669
2026-05-27 16:00:00+00:00,2026-05-27 15:55:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004142502071252,0.9995859213250518,0.9995859213250518,-0.4151161093326278
2026-05-27 16:05:00+00:00,2026-05-27 16:00:00+00:00,USDT@binance -> LINK@binance -> LINK@bybit -> USDT@bybit,1.0004246284501062,1.0005311238580838,1.0005311238580838,0.5324324901357624
2026-05-27 16:10:00+00:00,2026-05-27 16:05:00+00:00,USDT@binance -> LINK@binance -> LINK@bybit -> USDT@bybit,1.0005311238580838,1.0002124044180118,1.0002124044180118,0.21293906875024013
2026-05-27 16:15:00+00:00,2026-05-27 16:10:00+00:00,USDT@okx -> ADA@okx -> ADA@bybit -> USDT@bybit,1.0012427506213752,0.9995847176079734,0.9995847176079734,-0.4163365571359102
2026-05-27 16:20:00+00:00,2026-05-27 16:15:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0004154549231408,0.9995848899958488,0.9995848899958488,-0.4161464491190124
2026-05-27 16:25:00+00:00,2026-05-27 16:20:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004152823920265,1.0,1.0,0.0
2026-05-27 16:30:00+00:00,2026-05-27 16:25:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.0006399317406143,0.9998930824334439,0.9998930824334439,-0.1071800685643099
2026-05-27 16:35:00+00:00,2026-05-27 16:30:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004156275976726,1.0,1.0,0.0
2026-05-27 16:40:00+00:00,2026-05-27 16:35:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004159733777038,1.0004152823920265,1.0004152823920265,0.4162975345828579
2026-05-27 16:45:00+00:00,2026-05-27 16:40:00+00:00,USDT@binance -> LINK@binance -> LINK@okx -> USDT@okx,1.0004278990158322,0.9999999999999999,0.9999999999999999,-1.1129831423475433e-13
2026-05-27 16:50:00+00:00,2026-05-27 16:45:00+00:00,USDT@binance -> LINK@binance -> LINK@bybit -> USDT@bybit,1.0004278074866308,0.9998930824334439,0.9998930824334439,-0.10718337357303455
2026-05-27 16:55:00+00:00,2026-05-27 16:50:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@okx -> USDT@okx,1.0005885237861696,1.0001960399921583,1.0001960399921583,0.19652526459351602
2026-05-27 17:00:00+00:00,2026-05-27 16:55:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004147656574036,1.0004152823920265,1.0004152823920265,0.4163185328978746
2026-05-27 17:05:00+00:00,2026-05-27 17:00:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004152823920265,1.0,1.0,0.0
2026-05-27 17:10:00+00:00,2026-05-27 17:05:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.000833680700292,1.0,1.0,0.0
2026-05-27 17:15:00+00:00,2026-05-27 17:10:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.000418235048097,1.0,1.0,0.0
2026-05-27 17:20:00+00:00,2026-05-27 17:15:00+00:00,USDT@bybit -> LTC@bybit -> LTC@binance -> USDT@binance,1.000383435582822,0.9998086856705567,0.9998086856705567,-0.19179962867261335
2026-05-27 17:25:00+00:00,2026-05-27 17:20:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.0006555227794165,1.0001092657342658,1.0001092657342658,0.10954080846915443
2026-05-27 17:30:00+00:00,2026-05-27 17:25:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.0005746025665583,0.9998085758039815,0.9998085758039815,-0.1919081993089765
2026-05-27 17:35:00+00:00,2026-05-27 17:30:00+00:00,USDT@binance -> DOGE@binance -> DOGE@bybit -> USDT@bybit,1.0005921831819977,1.0001971997633605,1.0001971997633605,0.1976945853620316
2026-05-27 17:40:00+00:00,2026-05-27 17:35:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004177109440267,0.9999999999999999,0.9999999999999999,-1.1130307917863567e-13
2026-05-27 17:45:00+00:00,2026-05-27 17:40:00+00:00,USDT@binance -> SOL@binance -> SOL@bybit -> USDT@bybit,1.0002396644697424,1.0002393776181926,1.0002393776181926,0.23998300702040506
2026-05-27 17:50:00+00:00,2026-05-27 17:45:00+00:00,USDT@binance -> DOGE@binance -> DOGE@okx -> USDT@okx,1.0002959455460196,1.0001973359644796,1.0001973359644796,0.19783976519568247
2026-05-27 17:55:00+00:00,2026-05-27 17:50:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004185851820846,1.0,1.0,0.0
2026-05-27 18:00:00+00:00,2026-05-27 17:55:00+00:00,USDT@binance -> LINK@binance -> LINK@bybit -> USDT@bybit,1.00032414910859,1.0,1.0,0.0
2026-05-27 18:05:00+00:00,2026-05-27 18:00:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@binance -> USDT@binance,1.0004397537379066,1.0002198285337436,1.0002198285337436,0.22039410729939798
2026-05-27 18:10:00+00:00,2026-05-27 18:05:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.000419639110365,0.9999999999999999,0.9999999999999999,-1.1131038685398402e-13
2026-05-27 18:15:00+00:00,2026-05-27 18:10:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@okx -> USDT@okx,1.0004947066389631,1.000197491853461,1.000197491853461,0.19800431194159837
2026-05-27 18:20:00+00:00,2026-05-27 18:15:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004191114836547,1.0004189359028068,1.0004189359028068,0.4200312668400728
2026-05-27 18:25:00+00:00,2026-05-27 18:20:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0008382229673094,0.999581064097193,0.999581064097193,-0.4200488634579822
2026-05-27 18:30:00+00:00,2026-05-27 18:25:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0006134969325153,0.9998467198038012,0.9998467198038012,-0.1536809675334708
2026-05-27 18:35:00+00:00,2026-05-27 18:30:00+00:00,USDT@okx -> ADA@okx -> ADA@bybit -> USDT@bybit,1.0008389261744968,1.0,1.0,0.0
2026-05-27 18:40:00+00:00,2026-05-27 18:35:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004191114836547,0.9995815899581589,0.9995815899581589,-0.41949760003810227
2026-05-27 18:45:00+00:00,2026-05-27 18:40:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004185851820846,0.9995817649519029,0.9995817649519029,-0.41930460657931473
2026-05-27 18:50:00+00:00,2026-05-27 18:45:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.000418410041841,0.9991645781119466,0.9991645781119466,-0.8375232947954779
2026-05-27 18:55:00+00:00,2026-05-27 18:50:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008361204013378,1.0,1.0,0.0
2026-05-27 19:00:00+00:00,2026-05-27 18:55:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0003820439350526,1.0001908032818165,1.0001908032818165,0.19126724509468004
2026-05-27 19:05:00+00:00,2026-05-27 19:00:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004164931278634,1.0004158004158006,1.0004158004158006,0.41681944210631405
2026-05-27 19:10:00+00:00,2026-05-27 19:05:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004158004158006,1.0004149377593363,1.0004149377593363,0.4159719668921275
