time,signal_time,cycle,gross_mult,realized_gross_mult,net_mult,pnl
2026-05-29 15:30:00+00:00,2026-05-29 15:25:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@binance -> USDT@binance,1.0047191857841105,0.996615940668916,0.9960180906904547,-3.9458758939623215
2026-05-29 15:35:00+00:00,2026-05-29 15:30:00+00:00,USDT@okx -> ETH@okx -> ETH@bybit -> USDT@bybit,1.003472461311054,0.9965538021790772,0.9959559894762536,-4.00581942047208
2026-05-29 15:40:00+00:00,2026-05-29 15:35:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.001137943997188,0.996504996002249,0.9959072125772751,-4.052496180100554
2026-05-29 16:35:00+00:00,2026-05-29 16:30:00+00:00,USDT@binance -> AVAX@binance -> AVAX@okx -> USDT@okx,1.005150729488691,0.9965049960022491,0.9959072125772752,-4.050837579560788
2026-05-30 01:00:00+00:00,2026-05-30 00:55:00+00:00,USDT@bybit -> XRP@bybit -> XRP@binance -> USDT@binance,1.0011064192354462,0.996430972454782,0.9958332334350544,-4.122370568310456
2026-05-30 01:10:00+00:00,2026-05-30 01:05:00+00:00,USDT@okx -> XRP@okx -> XRP@binance -> USDT@binance,1.0045741620793789,0.9965785225274467,0.9959806949953804,-3.974823272553672
2026-05-30 02:00:00+00:00,2026-05-30 01:55:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.001870792134569,0.996504996002249,0.9959072125772751,-4.04586564854006
2026-05-30 02:05:00+00:00,2026-05-30 02:00:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.001630611069556,0.996504996002249,0.9959072125772751,-4.044209761736021
2026-05-30 14:30:00+00:00,2026-05-30 14:25:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0009026349960808,0.9967957765671754,0.996197818708754,-3.7555151786257417
2026-05-30 14:35:00+00:00,2026-05-30 14:30:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0010312458009407,0.9966503650753348,0.9960524944463602,-3.8975733104330144
2026-05-30 15:50:00+00:00,2026-05-30 15:45:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0018578828855365,0.9967922560183927,0.9961943002718782,-3.756077896250868
2026-05-30 16:15:00+00:00,2026-05-30 16:10:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.003068459607075,0.9965049960022492,0.9959072125772753,-4.037885023382476
2026-05-30 16:35:00+00:00,2026-05-30 16:30:00+00:00,USDT@binance -> BNB@binance -> BNB@okx -> USDT@okx,1.0037517883587461,0.9967725670501997,0.9961746231147035,-3.7725170019648586
2026-05-30 17:05:00+00:00,2026-05-30 17:00:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0042407440304952,0.9969269458946989,0.9963289093504202,-3.618977801559735
2026-05-30 17:25:00+00:00,2026-05-30 17:20:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.0014155655270842,0.9968440586072175,0.9962460717853655,-3.6992809103638282
2026-05-30 17:45:00+00:00,2026-05-30 17:40:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0008942621113808,0.9965049960022491,0.9959072125772752,-4.031693184143768
2026-05-30 17:50:00+00:00,2026-05-30 17:45:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.0030888681233114,0.996686313131702,0.9960884209382072,-3.8516127449132176
2026-05-30 17:55:00+00:00,2026-05-30 17:50:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.0011140995391705,0.9966587150973988,0.9960608394594129,-3.877254174781517
2026-05-30 18:10:00+00:00,2026-05-30 18:05:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.0008614397779096,0.9967844813468014,0.9961865302641569,-3.752060100315737
2026-05-30 19:00:00+00:00,2026-05-30 18:55:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0036458917161895,0.9966435534266096,0.996045686883807,-3.889151748456504
2026-05-30 19:20:00+00:00,2026-05-30 19:15:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0026185235850853,0.9969200911130526,0.9963220586808204,-3.61590375221879
2026-05-30 19:50:00+00:00,2026-05-30 19:45:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.0015495706399948,0.9961189034040306,0.9955213515882877,-4.40148550527298
2026-05-30 21:45:00+00:00,2026-05-30 21:40:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0042448406313926,0.9963667077707751,0.9957690073021467,-4.156234401498347
2026-05-30 22:20:00+00:00,2026-05-30 22:15:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0011451349705112,0.9966447778785291,0.9960469106012022,-3.8815984374383503
2026-05-30 22:50:00+00:00,2026-05-30 22:45:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0012595806028772,0.996783427127145,0.9961854766769057,-3.7440576612875294
2026-05-31 01:50:00+00:00,2026-05-31 01:45:00+00:00,USDT@binance -> BNB@binance -> BNB@okx -> USDT@okx,1.00194392395132,0.9966282393954142,0.9960303820391927,-3.8948009890239974
2026-05-31 02:15:00+00:00,2026-05-31 02:10:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.0010932833190571,0.996788481350412,0.9961905278682452,-3.7361897786544636
2026-05-31 02:20:00+00:00,2026-05-31 02:15:00+00:00,USDT@binance -> BNB@binance -> BNB@okx -> USDT@okx,1.0040780695941782,0.9967883661889279,0.9961904127758442,-3.7348793229521875
2026-05-31 03:30:00+00:00,2026-05-31 03:25:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0035426518208173,0.9966390609822037,0.9960411971343286,-3.8796902063878775
2026-05-31 13:20:00+00:00,2026-05-31 13:15:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.0016607033872402,0.9968726447033416,0.996274640733262,-3.649466416977274
2026-05-31 16:40:00+00:00,2026-05-31 16:35:00+00:00,USDT@okx -> BNB@okx -> BNB@bybit -> USDT@bybit,1.0038718228137529,0.9966457651781218,0.9960478973085336,-3.870148328351831
2026-05-31 23:05:00+00:00,2026-05-31 23:00:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.0012943154805778,0.9963963969399122,0.9957986786613447,-4.1125729793967905
2026-06-01 00:30:00+00:00,2026-06-01 00:25:00+00:00,USDT@binance -> BNB@binance -> BNB@bybit -> USDT@bybit,1.0023466351197867,0.9963792434683657,0.995781535479823,-4.12761915547126
2026-06-01 02:10:00+00:00,2026-06-01 02:05:00+00:00,USDT@binance -> LINK@binance -> LINK@bybit -> USDT@bybit,1.0022301379525436,0.9968334419468774,0.9962354614937478,-3.6819146588186555
2026-06-01 02:45:00+00:00,2026-06-01 02:40:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.0025238599139692,0.9968310774799986,0.9962330984452653,-3.6828389022607126
